farmer_node_id,village_location_id,district,state_code,latitude,longitude,farm_size_ha,primary_crop_id,primary_crop_key,secondary_crop_id,secondary_crop_key,market_preference_mandi_id,road_access_km,is_synthetic,generation_method,seed,dataset_version
FRM_DE943CBDFA0E,LOC_73568D7EFEF8,Budaun,UP,28.027514,78.931284,1.37,CRP_B2E55E456CF4,sugarcane,,,MND_9AC86A6D5AEC,0.539,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EB2BB316BD03,LOC_89681CCF25FD,Gurdaspur,PB,32.152783,75.27838,1.46,CRP_8F398886C326,sunflower,CRP_B2E55E456CF4,sugarcane,MND_E2F2E16B54CD,0.947,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9E38B1D0441B,LOC_694ACC065B19,Rampur,UP,28.704878,79.037836,1.13,CRP_2554D1918FBC,paddy,,,MND_B8828956892C,1.578,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7985951BB987,LOC_827933FB3966,Baghpat,UP,29.086679,77.110046,3.55,CRP_7CC27C59C145,urad,,,MND_9E255CEE332B,2.444,True,agri_envelope_ring_v1,20260903,v0.1
FRM_149645C1835C,LOC_87D840C573BE,Rampur,UP,28.787313,79.28432,2.61,CRP_352B5B6699D8,mustard,CRP_D955CA97E44D,maize,MND_9AC86A6D5AEC,1.242,True,agri_envelope_ring_v1,20260903,v0.1
FRM_34122B8BB8D9,LOC_B48D7BA68C77,Hardoi,UP,27.579556,80.105178,0.72,CRP_D7A9EAD0B15C,barley,,,MND_954F0551D2D8,0.591,True,agri_envelope_ring_v1,20260903,v0.1
FRM_ACE937EFB6A1,LOC_93D7355C3904,Baghpat,UP,28.866141,77.173117,1.57,CRP_28F945D9AC9C,bajra,CRP_BF35A2D3261F,cauliflower,MND_1796B26F4DCC,2.317,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7269971468D9,LOC_60C4F4F3C4E8,Hisar,HR,28.991231,75.498953,2.62,CRP_288971671685,onion,CRP_C7952894B2A5,moong,MND_CB2E88CD3113,1.288,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8D4A83D07C9C,LOC_BE390EADBF18,Fazilka,PB,30.210476,74.085936,0.78,CRP_B2E55E456CF4,sugarcane,,,MND_FE8D567E9001,1.004,True,agri_envelope_ring_v1,20260903,v0.1
FRM_CA5EFB6B5FE9,LOC_6760EC2F5937,Jhajjar,HR,28.572173,76.900997,1.02,CRP_C7952894B2A5,moong,CRP_352B5B6699D8,mustard,MND_50FC19D7AEC4,0.402,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E36728F3ABC0,LOC_620C0151BCE4,Rampur,UP,28.63056,79.056234,1.29,CRP_288971671685,onion,,,MND_B8828956892C,0.927,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E191CFEE58EF,LOC_1DB481FF142A,Muzaffarnagar,UP,29.522565,77.658066,1.24,CRP_E91C254AD588,potato,CRP_28F945D9AC9C,bajra,MND_05333875B51A,0.812,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8BF1C76E595F,LOC_444F8D8DF90C,Mansa,PB,29.994665,75.281312,1.4,CRP_C7952894B2A5,moong,CRP_8F398886C326,sunflower,MND_BA2F125FAB06,0.927,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D3C07EAD56D5,LOC_59C6DD969014,Hardoi,UP,27.179983,80.071437,2.36,CRP_D955CA97E44D,maize,,,MND_954F0551D2D8,0.691,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DDE500C63403,LOC_4CCEAE0CFD1C,Gurdaspur,PB,32.078946,75.362073,2.03,CRP_CAA75103C53B,gram,CRP_B2E55E456CF4,sugarcane,MND_E2F2E16B54CD,0.394,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A4CDB0D3336A,LOC_418959D5D5D1,Faridkot,PB,30.593853,74.610565,1.4,CRP_2554D1918FBC,paddy,CRP_69E399851C84,cotton,MND_AE02C36E7ACD,1.464,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D06563ED52DC,LOC_8A8FE1E67161,Patiala,PB,30.515291,76.414988,3.75,CRP_2554D1918FBC,paddy,CRP_CAA75103C53B,gram,MND_9AE87167EF0F,2.293,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B9D9B48AC30B,LOC_3D8E08AE8BF7,Jind,HR,29.551164,76.458774,3.34,CRP_E2253B73169D,guar,CRP_28F945D9AC9C,bajra,MND_9C5A213D03D2,1.694,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9AEA3F695D80,LOC_B1AD4DEA8738,Jalandhar,PB,31.403717,75.554839,0.82,CRP_E91C254AD588,potato,CRP_5ED728C2FA5D,tomato,MND_784599D2DCF5,0.198,True,agri_envelope_ring_v1,20260903,v0.1
FRM_796B75908661,LOC_C61852FCD06C,Gurdaspur,PB,31.895932,75.52926,1.6,CRP_2554D1918FBC,paddy,CRP_352B5B6699D8,mustard,MND_46CD786BC585,0.751,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4843BF36A987,LOC_CA0B3749EC2E,Charkhi Dadri,HR,28.731885,76.194168,0.59,CRP_D7A9EAD0B15C,barley,CRP_D955CA97E44D,maize,MND_F02880680127,0.74,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3F7937DA1C8B,LOC_4DA630143815,Hisar,HR,29.224496,75.451985,1.89,CRP_DE6C334339AC,wheat,CRP_E2253B73169D,guar,MND_CB2E88CD3113,0.653,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0FAFB0F9B9B7,LOC_168B3E5E6DBE,Rampur,UP,28.737542,79.194195,2.63,CRP_BF35A2D3261F,cauliflower,CRP_D7A9EAD0B15C,barley,MND_B8828956892C,1.137,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DBCAD67E7F6B,LOC_A489A92ACCF3,Mahendragarh,HR,28.26416,76.043243,1.61,CRP_288971671685,onion,CRP_69E399851C84,cotton,MND_F02880680127,0.995,True,agri_envelope_ring_v1,20260903,v0.1
FRM_076135A75C95,LOC_44483700BB3A,Sangrur,PB,30.380504,75.687065,2.7,CRP_CAA75103C53B,gram,CRP_D955CA97E44D,maize,MND_DEA1CD5F415B,0.697,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A27E85A25328,LOC_C8F6BF77F196,Hardoi,UP,27.375865,80.251704,1.34,CRP_D7A9EAD0B15C,barley,CRP_CAA75103C53B,gram,MND_954F0551D2D8,1.058,True,agri_envelope_ring_v1,20260903,v0.1
FRM_64F71E860A45,LOC_13393DA1C27D,Saharanpur,UP,29.846089,77.794363,1.31,CRP_DE6C334339AC,wheat,CRP_2554D1918FBC,paddy,MND_D5BFCB18509B,1.871,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F6C723E50F5C,LOC_B86D995FA8C1,Sitapur,UP,27.477833,80.830053,0.48,CRP_5ED728C2FA5D,tomato,CRP_E91C254AD588,potato,MND_954F0551D2D8,0.491,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2AEE167F5020,LOC_6CEACC372182,Varanasi,UP,25.509204,83.051932,5.99,CRP_E91C254AD588,potato,CRP_4DDD4816119A,arhar,MND_F0BDDB3CC08D,0.469,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5C382765BB1D,LOC_0BF5E52F8D58,Rewari,HR,28.031547,76.650076,3.03,CRP_69E399851C84,cotton,CRP_D7A9EAD0B15C,barley,MND_50FC19D7AEC4,0.605,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2686663EA4BB,LOC_548FE98DDB58,Sangrur,PB,30.342874,75.585547,3.88,CRP_B2E55E456CF4,sugarcane,CRP_69E399851C84,cotton,MND_DEA1CD5F415B,1.271,True,agri_envelope_ring_v1,20260903,v0.1
FRM_20DDCA69768F,LOC_E9A8F616E4E1,Firozabad,UP,27.240817,78.46413,1.5,CRP_CAA75103C53B,gram,CRP_7CC27C59C145,urad,MND_316B3A33D09D,0.945,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B1684F281C99,LOC_099DA3942A2D,Fazilka,PB,30.208797,74.016175,5.73,CRP_2554D1918FBC,paddy,CRP_8F398886C326,sunflower,MND_AE02C36E7ACD,0.802,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1FF0B7393D42,LOC_61F233714B29,Pathankot,PB,32.087195,75.572369,0.69,CRP_CAA75103C53B,gram,CRP_DE6C334339AC,wheat,MND_784599D2DCF5,1.179,True,agri_envelope_ring_v1,20260903,v0.1
FRM_917D119DA7AA,LOC_F91FE43B0F11,Sirsa,HR,29.750393,74.850238,2.4,CRP_2554D1918FBC,paddy,,,MND_4427C76F4F6F,0.59,True,agri_envelope_ring_v1,20260903,v0.1
FRM_52BC954B5E6D,LOC_DCADE9F0FB74,Rampur,UP,28.743746,79.275376,0.79,CRP_CAA75103C53B,gram,CRP_288971671685,onion,MND_9AC86A6D5AEC,0.607,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D93814B88F86,LOC_B8164C94EAB8,Sambhal,UP,28.610364,78.625141,2.55,CRP_28F945D9AC9C,bajra,CRP_BF35A2D3261F,cauliflower,MND_B8828956892C,0.675,True,agri_envelope_ring_v1,20260903,v0.1
FRM_176FACDD9B9D,LOC_D04EEE25B7D7,Fatehabad,HR,29.521677,75.748469,1.23,CRP_352B5B6699D8,mustard,,,MND_4427C76F4F6F,0.966,True,agri_envelope_ring_v1,20260903,v0.1
FRM_52D9AFF2A7E0,LOC_25E35274B6FF,Faridkot,PB,30.551829,74.672473,2.38,CRP_8F398886C326,sunflower,CRP_69E399851C84,cotton,MND_AE02C36E7ACD,1.94,True,agri_envelope_ring_v1,20260903,v0.1
FRM_84EC04A02DF9,LOC_616479F5D72D,Kapurthala,PB,31.254968,75.476389,0.59,CRP_DE6C334339AC,wheat,CRP_CAA75103C53B,gram,MND_46CD786BC585,1.487,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FB244F3D1D17,LOC_E1F3259A50A8,Sirsa,HR,29.749881,74.96429,1.38,CRP_E91C254AD588,potato,,,MND_5C10FF171343,0.603,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A47D65BEB1A6,LOC_7FA8A22CF6CC,Amroha,UP,28.967811,78.310478,1.89,CRP_B2E55E456CF4,sugarcane,CRP_352B5B6699D8,mustard,MND_96D277426B8A,1.159,True,agri_envelope_ring_v1,20260903,v0.1
FRM_628CD0DD5ACF,LOC_3FA38B328DC7,Palwal,HR,28.043063,77.232963,1.4,CRP_CAA75103C53B,gram,,,MND_BBFD6D659730,0.795,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E3981E46D7BB,LOC_C9D053B486CA,Budaun,UP,28.095915,78.992434,2.89,CRP_C7952894B2A5,moong,,,MND_9AC86A6D5AEC,0.757,True,agri_envelope_ring_v1,20260903,v0.1
FRM_95B387BB8062,LOC_9A0C6551CF2B,Moradabad,UP,28.801848,78.795318,1.54,CRP_B2E55E456CF4,sugarcane,CRP_D7A9EAD0B15C,barley,MND_96D277426B8A,1.046,True,agri_envelope_ring_v1,20260903,v0.1
FRM_608715B8E77C,LOC_E028EBFED81C,Etawah,UP,27.011144,79.206941,3.58,CRP_DE6C334339AC,wheat,CRP_B2E55E456CF4,sugarcane,MND_316B3A33D09D,1.293,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7E743B7AC69A,LOC_DFDF67D49C6B,Sangrur,PB,30.410841,75.581856,1.07,CRP_D955CA97E44D,maize,CRP_2554D1918FBC,paddy,MND_DEA1CD5F415B,0.962,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E941F6C72569,LOC_362D5ACB51AC,Firozabad,UP,27.055213,78.246214,1.55,CRP_B2E55E456CF4,sugarcane,CRP_DE6C334339AC,wheat,MND_316B3A33D09D,0.808,True,agri_envelope_ring_v1,20260903,v0.1
FRM_06F17CAB8984,LOC_799ED78F34CD,Jhajjar,HR,28.706312,76.551145,0.53,CRP_BF35A2D3261F,cauliflower,CRP_DE6C334339AC,wheat,MND_372DA5A01CDA,1.138,True,agri_envelope_ring_v1,20260903,v0.1
FRM_48A6CD2478DD,LOC_91254FE7F304,Ludhiana,PB,30.856652,76.001802,0.65,CRP_DE6C334339AC,wheat,CRP_5ED728C2FA5D,tomato,MND_DA6DF57ACFEE,1.457,True,agri_envelope_ring_v1,20260903,v0.1
FRM_CF57F696B292,LOC_95300E222756,SAS Nagar,PB,30.505064,76.853549,0.54,CRP_69E399851C84,cotton,CRP_D7A9EAD0B15C,barley,MND_3F6468C86419,0.758,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D09F53A079E7,LOC_723BB5D4156F,Meerut,UP,28.796743,77.798139,0.84,CRP_B2E55E456CF4,sugarcane,,,MND_96D277426B8A,0.83,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6BD2E4231F92,LOC_9FDC68C414A8,Hathras,UP,27.663876,78.05985,2.68,CRP_D955CA97E44D,maize,,,MND_1BD2DF2540D5,1.334,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9B8817913263,LOC_0E0A9E91817B,Bathinda,PB,30.271911,74.848964,1.06,CRP_C7952894B2A5,moong,CRP_8F398886C326,sunflower,MND_AE02C36E7ACD,1.638,True,agri_envelope_ring_v1,20260903,v0.1
FRM_386C84EC78DF,LOC_ECAB1C344A78,Rewari,HR,28.158414,76.523017,0.52,CRP_CAA75103C53B,gram,CRP_8F398886C326,sunflower,MND_3F94E23EB0A5,0.859,True,agri_envelope_ring_v1,20260903,v0.1
FRM_84EAC1C7CE3D,LOC_C7644A1909EB,Meerut,UP,28.798797,77.730297,1.13,CRP_D7A9EAD0B15C,barley,CRP_7CC27C59C145,urad,MND_96D277426B8A,0.952,True,agri_envelope_ring_v1,20260903,v0.1
FRM_394E571BEBD2,LOC_E098EA9B8EDC,Fatehgarh Sahib,PB,30.655232,76.615727,2.19,CRP_DE6C334339AC,wheat,,,MND_9AE87167EF0F,1.742,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1A082AE0EF0A,LOC_51C225512BEB,Kanpur Dehat,UP,26.275141,79.755887,1.89,CRP_352B5B6699D8,mustard,,,MND_301551655568,1.162,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D9904A50F7BB,LOC_68B6A1896E0E,Faridabad,HR,28.39173,77.393128,1.16,CRP_BF35A2D3261F,cauliflower,CRP_28F945D9AC9C,bajra,MND_96A0566277F9,0.558,True,agri_envelope_ring_v1,20260903,v0.1
FRM_575070BCD65F,LOC_5E9B4E531A3D,Malerkotla,PB,30.473032,75.958977,3.89,CRP_69E399851C84,cotton,CRP_5ED728C2FA5D,tomato,MND_548773D47A30,1.125,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D43410CB10DB,LOC_D5EBC064DA8C,Baghpat,UP,28.995219,77.144926,3.81,CRP_4DDD4816119A,arhar,CRP_DE6C334339AC,wheat,MND_538E435A4360,0.974,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D09834347E06,LOC_2C1B635FF09E,Karnal,HR,29.4947,77.030951,1.01,CRP_CAA75103C53B,gram,CRP_D7A9EAD0B15C,barley,MND_283ED6EAAB84,0.186,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0571B8896D24,LOC_D478107D01EF,Faridkot,PB,30.481315,74.721607,0.65,CRP_69E399851C84,cotton,CRP_E91C254AD588,potato,MND_AE02C36E7ACD,0.462,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0EBE14EB820B,LOC_487AF3D77893,Kaithal,HR,29.852059,76.24256,1.52,CRP_2554D1918FBC,paddy,CRP_D7A9EAD0B15C,barley,MND_7491C25B20FE,0.141,True,agri_envelope_ring_v1,20260903,v0.1
FRM_645392F388BC,LOC_FC65079C5DCD,Charkhi Dadri,HR,28.742277,76.192279,2.02,CRP_E2253B73169D,guar,CRP_352B5B6699D8,mustard,MND_F02880680127,1.653,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A46EE4535983,LOC_6147018C52F2,Jhajjar,HR,28.755683,76.525929,0.6,CRP_CAA75103C53B,gram,CRP_2554D1918FBC,paddy,MND_372DA5A01CDA,0.092,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F06F4D6310D7,LOC_E03DF1C0F106,Palwal,HR,28.191171,77.125182,1.67,CRP_BF35A2D3261F,cauliflower,,,MND_BBFD6D659730,1.285,True,agri_envelope_ring_v1,20260903,v0.1
FRM_90AA21D7E7E8,LOC_D0B2FC1E0BA6,Tarn Taran,PB,31.552611,74.781423,5.26,CRP_D955CA97E44D,maize,,,MND_E2F2E16B54CD,1.619,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D54375C77897,LOC_A4BE300C49F0,Barabanki,UP,26.816087,81.496763,0.51,CRP_D7A9EAD0B15C,barley,,,MND_954F0551D2D8,0.192,True,agri_envelope_ring_v1,20260903,v0.1
FRM_42C9440A3EA6,LOC_7A62F3E60108,Sangrur,PB,30.259721,76.163811,1.0,CRP_2554D1918FBC,paddy,CRP_8F398886C326,sunflower,MND_D400EAD28DB3,1.845,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3F65CB55E3D7,LOC_103881D75540,Sonipat,HR,29.038076,76.918663,1.48,CRP_7CC27C59C145,urad,CRP_8F398886C326,sunflower,MND_538E435A4360,0.641,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F3F2BB5F86EB,LOC_F54180BA8FE6,Gorakhpur,UP,26.814264,83.560804,2.13,CRP_BF35A2D3261F,cauliflower,CRP_CAA75103C53B,gram,MND_362E0E09CB0D,1.359,True,agri_envelope_ring_v1,20260903,v0.1
FRM_BF0429069986,LOC_55DC69BAACF1,Lucknow,UP,26.926213,80.802689,0.74,CRP_D7A9EAD0B15C,barley,,,MND_F0BDDB3CC08D,1.476,True,agri_envelope_ring_v1,20260903,v0.1
FRM_AD41988708C6,LOC_E2017A42C14A,Shamli,UP,29.36619,77.39287,2.68,CRP_2554D1918FBC,paddy,,,MND_C163C6E4A832,0.292,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A6A58B4F2639,LOC_DFDF67D49C6B,Sangrur,PB,30.418552,75.606993,1.51,CRP_8F398886C326,sunflower,CRP_69E399851C84,cotton,MND_DEA1CD5F415B,0.488,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E2B4C6306DB1,LOC_D67640889E6C,Kanpur Dehat,UP,26.429933,79.951627,0.57,CRP_D7A9EAD0B15C,barley,,,MND_9AC86A6D5AEC,1.281,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5B3846B6063F,LOC_A12DDC8D109E,Patiala,PB,30.192502,76.487721,1.74,CRP_C7952894B2A5,moong,,,MND_9AE87167EF0F,0.115,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F5A52BF957DD,LOC_70A6F73939F6,Etawah,UP,26.811562,78.85171,0.64,CRP_CAA75103C53B,gram,,,MND_316B3A33D09D,0.936,True,agri_envelope_ring_v1,20260903,v0.1
FRM_31DFEA1E1A90,LOC_608541980553,Firozabad,UP,26.987217,78.299558,0.99,CRP_D7A9EAD0B15C,barley,CRP_4DDD4816119A,arhar,MND_316B3A33D09D,0.542,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7F0F1588BAE0,LOC_757561FA5322,Sitapur,UP,27.367966,80.667627,2.01,CRP_E91C254AD588,potato,CRP_7CC27C59C145,urad,MND_301551655568,0.464,True,agri_envelope_ring_v1,20260903,v0.1
FRM_682B8B0DED12,LOC_C1D38C3D4EA0,Kaithal,HR,29.757754,76.502103,4.54,CRP_C7952894B2A5,moong,CRP_69E399851C84,cotton,MND_7491C25B20FE,1.04,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DF2B9551C221,LOC_6C27A02F4892,Tarn Taran,PB,31.567245,74.856656,2.44,CRP_CAA75103C53B,gram,,,MND_E2F2E16B54CD,0.143,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FA75B8810A97,LOC_0D64E31BCFDF,Amroha,UP,29.007111,78.300922,1.26,CRP_288971671685,onion,CRP_7CC27C59C145,urad,MND_B8828956892C,1.249,True,agri_envelope_ring_v1,20260903,v0.1
FRM_28D3BD8F9722,LOC_243C215F8919,Jhajjar,HR,28.538285,76.882497,2.49,CRP_C7952894B2A5,moong,CRP_DE6C334339AC,wheat,MND_50FC19D7AEC4,1.359,True,agri_envelope_ring_v1,20260903,v0.1
FRM_786F41F9B3DD,LOC_784F769B8DEF,Sangrur,PB,30.323472,75.63199,3.15,CRP_D955CA97E44D,maize,CRP_8F398886C326,sunflower,MND_DEA1CD5F415B,0.685,True,agri_envelope_ring_v1,20260903,v0.1
FRM_94E058554245,LOC_40BEC5559047,Jhajjar,HR,28.636809,76.539003,2.32,CRP_CAA75103C53B,gram,CRP_E2253B73169D,guar,MND_372DA5A01CDA,0.778,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1115238B4199,LOC_6D459A9434CB,Gautam Buddha Nagar,UP,28.666935,77.326871,2.09,CRP_288971671685,onion,CRP_C7952894B2A5,moong,MND_20196CE23F9E,0.124,True,agri_envelope_ring_v1,20260903,v0.1
FRM_AAC3BE9E2F55,LOC_785058AA1F1A,Karnal,HR,29.761314,77.204263,2.44,CRP_2554D1918FBC,paddy,CRP_8F398886C326,sunflower,MND_4ADE384C6981,0.186,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B79770F2399D,LOC_4756C7B2E608,Firozabad,UP,27.273607,78.384555,7.65,CRP_2554D1918FBC,paddy,CRP_352B5B6699D8,mustard,MND_2E59AF542C18,1.457,True,agri_envelope_ring_v1,20260903,v0.1
FRM_79055823A53C,LOC_DDE65B411B9D,Rohtak,HR,28.779246,76.694456,0.77,CRP_D955CA97E44D,maize,,,MND_372DA5A01CDA,0.178,True,agri_envelope_ring_v1,20260903,v0.1
FRM_20B85996A432,LOC_6D69FB8BC494,Fatehabad,HR,29.517945,75.66618,5.33,CRP_352B5B6699D8,mustard,CRP_D7A9EAD0B15C,barley,MND_4427C76F4F6F,0.858,True,agri_envelope_ring_v1,20260903,v0.1
FRM_16A07E1DE491,LOC_DB5A54FF11E4,Muzaffarnagar,UP,29.494772,77.726556,1.81,CRP_B2E55E456CF4,sugarcane,,,MND_05333875B51A,0.074,True,agri_envelope_ring_v1,20260903,v0.1
FRM_21E4D56C00ED,LOC_C2E399FA6CE2,Sirsa,HR,29.757787,74.81024,3.08,CRP_B2E55E456CF4,sugarcane,,,MND_BA2F125FAB06,0.881,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B6112C513489,LOC_6EBBD818C031,Rampur,UP,28.75067,79.012274,0.98,CRP_B2E55E456CF4,sugarcane,CRP_7CC27C59C145,urad,MND_B8828956892C,1.094,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B027D4F9BD68,LOC_94890B312F05,Mathura,UP,27.338906,77.724456,0.94,CRP_288971671685,onion,CRP_2554D1918FBC,paddy,MND_5B5C6B926181,1.224,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A3CB2699515B,LOC_F06EC7757673,Unnao,UP,26.429138,80.679297,8.69,CRP_4DDD4816119A,arhar,,,MND_301551655568,1.183,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C94A3A0173D3,LOC_8C17BC8B6DDA,Pilibhit,UP,28.846354,79.625456,0.95,CRP_352B5B6699D8,mustard,,,MND_9AC86A6D5AEC,0.057,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DF8101479B44,LOC_0E2342298CF3,Hoshiarpur,PB,31.606453,75.725232,2.72,CRP_2554D1918FBC,paddy,CRP_5ED728C2FA5D,tomato,MND_46CD786BC585,1.397,True,agri_envelope_ring_v1,20260903,v0.1
FRM_540F9BBB460E,LOC_1D179CF02610,Sonipat,HR,29.06612,77.198812,1.04,CRP_69E399851C84,cotton,CRP_8F398886C326,sunflower,MND_538E435A4360,1.235,True,agri_envelope_ring_v1,20260903,v0.1
FRM_89D956D2CAF0,LOC_C2E7642FC4D6,Jhajjar,HR,28.577932,76.751268,1.89,CRP_288971671685,onion,CRP_352B5B6699D8,mustard,MND_50FC19D7AEC4,1.214,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B30A17F5A5A1,LOC_950504156180,Kapurthala,PB,31.345966,75.559849,3.27,CRP_2554D1918FBC,paddy,CRP_E91C254AD588,potato,MND_46CD786BC585,0.211,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A6C5A69EEE01,LOC_0B0FACBEA317,Ambala,HR,30.235064,76.820281,3.49,CRP_CAA75103C53B,gram,,,MND_3F6468C86419,1.131,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9CC058DD73FD,LOC_284F3431EE39,Firozabad,UP,27.213347,78.359141,0.72,CRP_352B5B6699D8,mustard,,,MND_316B3A33D09D,0.587,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B1BAAC02973D,LOC_997018A815EF,Bhiwani,HR,28.662255,76.286531,1.35,CRP_CAA75103C53B,gram,CRP_BF35A2D3261F,cauliflower,MND_F02880680127,0.424,True,agri_envelope_ring_v1,20260903,v0.1
FRM_34AD258AD6DA,LOC_6FE76B0ACB56,Ambala,HR,30.455655,76.866291,5.2,CRP_5ED728C2FA5D,tomato,CRP_E2253B73169D,guar,MND_9AE87167EF0F,0.908,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E78699DD605A,LOC_7A830F2F75FE,Karnal,HR,29.777611,77.119903,0.98,CRP_BF35A2D3261F,cauliflower,CRP_8F398886C326,sunflower,MND_4ADE384C6981,1.531,True,agri_envelope_ring_v1,20260903,v0.1
FRM_37C95E28B5A0,LOC_2B0003E5538F,Shamli,UP,29.431338,77.416951,2.14,CRP_BF35A2D3261F,cauliflower,CRP_D7A9EAD0B15C,barley,MND_C163C6E4A832,2.014,True,agri_envelope_ring_v1,20260903,v0.1
FRM_59A69CE22E49,LOC_8DB5F2A4BCCA,Unnao,UP,26.522166,80.605746,1.55,CRP_B2E55E456CF4,sugarcane,,,MND_301551655568,1.115,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0BDBDB976FFA,LOC_3899B14DF55F,Kurukshetra,HR,29.878741,76.998362,1.76,CRP_CAA75103C53B,gram,CRP_2554D1918FBC,paddy,MND_C163C6E4A832,1.353,True,agri_envelope_ring_v1,20260903,v0.1
FRM_26459D92F7B6,LOC_1E57D480FB62,Saharanpur,UP,29.903408,77.826197,0.38,CRP_4DDD4816119A,arhar,CRP_288971671685,onion,MND_D5BFCB18509B,0.423,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F2BFCF17FA08,LOC_E397785990D7,Etah,UP,27.449439,78.824912,0.9,CRP_5ED728C2FA5D,tomato,CRP_7CC27C59C145,urad,MND_316B3A33D09D,0.607,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E16A90B3DCCE,LOC_04BCF5EAA18C,Bareilly,UP,28.498904,79.464205,1.98,CRP_B2E55E456CF4,sugarcane,CRP_E91C254AD588,potato,MND_9AC86A6D5AEC,1.559,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A60072D27357,LOC_8D0464438874,Palwal,HR,28.218025,77.100304,2.05,CRP_DE6C334339AC,wheat,CRP_288971671685,onion,MND_BBFD6D659730,1.058,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5AC69B04DFBC,LOC_DAFDB50E24FE,Malerkotla,PB,30.437663,76.019647,0.95,CRP_B2E55E456CF4,sugarcane,CRP_D7A9EAD0B15C,barley,MND_DEA1CD5F415B,1.213,True,agri_envelope_ring_v1,20260903,v0.1
FRM_267F9F35D0ED,LOC_8A87D460CB8C,Amritsar,PB,31.639198,75.121527,0.85,CRP_352B5B6699D8,mustard,,,MND_E2F2E16B54CD,2.009,True,agri_envelope_ring_v1,20260903,v0.1
FRM_93353B83A11F,LOC_AF5B064CEA79,Hapur,UP,28.85577,77.685902,1.11,CRP_DE6C334339AC,wheat,CRP_28F945D9AC9C,bajra,MND_596F86458307,0.547,True,agri_envelope_ring_v1,20260903,v0.1
