request_id,requester_type,requester_id,origin_location_id,destination_mandi_id,destination_shop_id,crop_id,crop_key,quantity_value,quantity_unit,quantity_kg,bag_weight_kg_used,conversion_source,conversion_confidence,pickup_earliest,pickup_latest,delivery_latest,priority,input_language,input_mode,raw_utterance,template_family,parsed_crop_conf,parsed_mandi_conf,parsed_quantity_conf,label_crop_key,label_mandi_key,label_quantity_value,label_quantity_unit,is_incomplete,missing_field,feasibility_label,infeasible_reason,district,state_code,request_date,is_synthetic,dataset_version,split,split_reason
REQ_7969BCFC467E,farmer,FRM_DC8FBB3418F8,LOC_DF7D0882EEBD,MND_4427C76F4F6F,,CRP_B2E55E456CF4,sugarcane,35.4,tonne,35400.0,,definitional,exact,2026-03-02T13:00:00,2026-03-02T17:13:42.397068,2026-03-03T17:35:30.850091,normal,hi,voice,गाड़ी भेजो fatehavad mandi गन्ने 35.4 टन,TF_TRUCK_FIRST,0.95,0.702,0.95,sugarcane,fatehabad,35.4,tonne,False,,infeasible,exceeds_max_fleet_capacity,Fatehabad,HR,2026-03-02,True,v0.1,train,random_bucket
REQ_444015F48CF6,farmer,FRM_196081EAAD63,LOC_DAE219ED312F,MND_B8828956892C,,CRP_D955CA97E44D,maize,14.4,quintal,1440.0,,definitional,exact,2026-09-04T14:00:00,2026-09-04T18:05:52.829980,2026-09-05T04:29:44.672375,normal,hinglish,voice,makai 14.4quintals मुरादाबाद,TF_TERSE,0.95,0.95,0.95,maize,moradabad,14.4,quintal,False,,feasible,,Sambhal,UP,2026-09-04,True,v0.1,test,holdout_template_family
REQ_677D21E47746,farmer,FRM_453580A4C7E1,LOC_D879F644CD06,MND_DEA1CD5F415B,,CRP_69E399851C84,cotton,2.7,quintal,270.0,,definitional,exact,2026-11-07T14:00:00,2026-11-07T19:57:06.487036,2026-11-08T07:47:19.792823,normal,hi,text,गाड़ी भेजो barnala mandi नरमा 2.7 क्विंटल,TF_TRUCK_FIRST,0.95,0.95,0.95,cotton,barnala,2.7,quintal,False,,feasible,,Sangrur,PB,2026-11-07,True,v0.1,train,random_bucket
REQ_79D07701CE1A,farmer,FRM_8A6F1725150A,LOC_CB0B5B0861B9,MND_50FC19D7AEC4,,CRP_5ED728C2FA5D,tomato,32.5,quintal,3250.0,,definitional,exact,2026-07-24T13:00:00,2026-07-24T20:37:40.496929,2026-07-25T12:41:31.874748,normal,en,text,"tomato, नजफगढ़ mandi, 32.5 quintals",TF_CROP_MANDI_QTY,0.95,0.95,0.95,tomato,najafgarh,32.5,quintal,False,,feasible,,Jhajjar,HR,2026-07-24,True,v0.1,train,random_bucket
REQ_62CE56D1CF12,farmer,FRM_7516DF2BD2AB,LOC_5A121ABD68FC,MND_4217655002FF,,CRP_D955CA97E44D,maize,32.9,quintal,3290.0,,definitional,exact,2026-10-25T09:00:00,2026-10-25T16:22:30.695890,2026-10-26T10:12:51.346747,high,en,voice,makai 32.9 kuntal,TF_CROP_MANDI_QTY,0.537,0.0,0.95,maize,,32.9,quintal,True,mandi,ambiguous,missing_mandi,Baghpat,UP,2026-10-25,True,v0.1,train,random_bucket
REQ_47CDF260EEC8,farmer,FRM_7810FBFEFEE4,LOC_9A17E769B2DD,MND_2E59AF542C18,,CRP_28F945D9AC9C,bajra,6.3,quintal,630.0,,definitional,exact,2026-09-12T07:00:00,2026-09-12T10:59:39.096333,2026-09-13T07:38:04.307046,normal,en,text,to बुलंदशहर: bajara,TF_MANDI_CROP_QTY,0.95,0.95,0.0,bajra,bulandshahr,,,True,quantity,ambiguous,missing_quantity,Firozabad,UP,2026-09-12,True,v0.1,train,random_bucket
REQ_425D14044E35,farmer,FRM_25BF0366D819,LOC_B240D2FCA089,MND_46CD786BC585,,CRP_2554D1918FBC,paddy,66.9,quintal,6690.000000000001,,definitional,exact,2026-09-25T07:00:00,2026-09-25T11:44:50.721050,2026-09-25T17:11:33.081627,high,hinglish,voice,66.9 quintal dhan jalandhar,TF_QTY_CROP_MANDI,0.602,0.95,0.95,paddy,jalandhar,66.9,quintal,False,,feasible,,Jalandhar,PB,2026-09-25,True,v0.1,validation,random_bucket
REQ_E61FACF1A599,farmer,FRM_828C1EB8EACC,LOC_D0B2FC1E0BA6,MND_E2F2E16B54CD,,CRP_B2E55E456CF4,sugarcane,10.08,tonne,10080.0,,definitional,exact,2026-02-15T09:00:00,2026-02-15T15:22:49.848571,2026-02-16T05:10:46.624040,normal,hinglish,text,10.08 tons sugar cane amritsar mandi bhejna hai,TF_QTY_CROP_MANDI,0.95,0.95,0.95,sugarcane,amritsar,10.08,tonne,False,,feasible,,Tarn Taran,PB,2026-02-15,True,v0.1,train,random_bucket
REQ_DF8A7879BAE1,farmer,FRM_AB22708DA5B6,LOC_ED1659E61382,MND_05333875B51A,,CRP_7CC27C59C145,urad,2.1,quintal,210.0,,definitional,exact,2026-11-18T08:00:00,2026-11-18T15:30:35.848290,2026-11-19T08:37:21.603834,high,hinglish,voice,truck chahiye urad 2.1 kuntal मुजफ्फरनगर,TF_TRUCK_FIRST,0.95,0.553,0.95,urad,muzaffarnagar,2.1,quintal,False,,feasible,,Muzaffarnagar,UP,2026-11-18,True,v0.1,train,random_bucket
REQ_42D6BED46BB5,farmer,FRM_A658C34FFD8C,LOC_A14750CC20AE,MND_4ADE384C6981,,CRP_DE6C334339AC,wheat,1990.0,kg,1990.0,,definitional,exact,2026-04-22T05:00:00,2026-04-22T12:09:24.049020,2026-04-23T15:52:38.353741,normal,hinglish,text,gaadi bhejo करनाल gehoon 1990 kilo,TF_TRUCK_FIRST,0.95,0.95,0.95,wheat,karnal,1990.0,kg,False,,feasible,,Kurukshetra,HR,2026-04-22,True,v0.1,train,random_bucket
REQ_A5A5B583FFBD,farmer,FRM_5BDAA2C4470E,LOC_DC13DD3AE2C9,MND_372DA5A01CDA,,CRP_D955CA97E44D,maize,10.1,quintal,1010.0,,definitional,exact,2026-09-17T11:00:00,2026-09-17T14:39:30.049724,2026-09-18T12:23:02.868089,normal,en,voice,"please arrange transport, 10.1 qtl maize, rohtak",TF_POLITE_REQUEST,0.95,0.753,0.95,maize,rohtak,10.1,quintal,False,,feasible,,Rohtak,HR,2026-09-17,True,v0.1,test,random_bucket
REQ_49ECFBE3EC54,farmer,FRM_E92683CEFCB7,LOC_679EA7BE4A16,MND_4217655002FF,,CRP_5ED728C2FA5D,tomato,129.5,quintal,12950.0,,definitional,exact,2026-06-21T07:00:00,2026-06-21T10:56:51.302536,2026-06-22T01:05:43.528335,high,hi,voice,"टमाटर, गाजियाबाद मंडी, 129.5 कुंतल",TF_CROP_MANDI_QTY,0.95,0.703,0.95,tomato,ghaziabad,129.5,quintal,False,,feasible,,Baghpat,UP,2026-06-21,True,v0.1,train,random_bucket
REQ_5AE19FCE4E2E,farmer,FRM_1BD0B205C491,LOC_3FD92D786A11,MND_9AC86A6D5AEC,,CRP_D7A9EAD0B15C,barley,7.0,bori,350.0,50.0,crop_default:barley,crop_default,2026-04-08T10:00:00,2026-04-08T13:00:14.264745,2026-04-09T11:45:36.233166,normal,hinglish,text,jau sevenbag bareilly mandi,TF_TERSE,0.95,0.95,0.95,barley,bareilly,7.0,bori,False,,feasible,,Bareilly,UP,2026-04-08,True,v0.1,test,holdout_template_family
REQ_274CE0597EB2,farmer,FRM_4BF28C8F8739,LOC_21FD7D4E72BA,MND_DEA1CD5F415B,,CRP_2554D1918FBC,paddy,4.99,tonne,4990.0,,definitional,exact,2026-10-10T12:00:00,2026-10-10T14:16:16.140962,2026-10-11T20:06:11.201681,normal,en,text,rice paddy varnala mandi 4.99 tonne,TF_CROP_MANDI_QTY,0.95,0.486,0.55,paddy,barnala,4.99,tonne,False,,feasible,,Muktsar,PB,2026-10-10,True,v0.1,test,random_bucket
REQ_562F2203F4CD,farmer,FRM_33632C80AB43,LOC_25065D8B6D6E,MND_46CD786BC585,,CRP_352B5B6699D8,mustard,4.8,quintal,480.0,,definitional,exact,2026-04-03T09:00:00,2026-04-03T11:04:54.734774,2026-04-03T21:52:26.696223,normal,hinglish,voice,jalandhar ke liye rai 4.8 quintal,TF_MANDI_CROP_QTY,0.689,0.95,0.95,mustard,jalandhar,4.8,quintal,False,,feasible,,Jalandhar,PB,2026-04-03,True,v0.1,train,random_bucket
REQ_FF50557F72D9,farmer,FRM_BD2CA73E85B8,LOC_EBB5BFB4ED0F,MND_316B3A33D09D,,CRP_5ED728C2FA5D,tomato,16050.0,kg,16050.0,,definitional,exact,2026-06-26T11:00:00,2026-06-26T17:40:33.786776,2026-06-26T22:22:07.121041,low,hi,text,टमाटर agra 16050 किलोग्राम,TF_CROP_MANDI_QTY,0.95,0.7,0.95,tomato,agra,16050.0,kg,False,,feasible,,Etah,UP,2026-06-26,True,v0.1,train,random_bucket
REQ_B1CA0A9C4758,farmer,FRM_DF84EEF2C7B5,LOC_7DC7F0E5B524,MND_46CD786BC585,,CRP_CAA75103C53B,gram,5.1,quintal,509.99999999999994,,definitional,exact,2026-03-16T07:00:00,2026-03-16T13:08:36.625233,2026-03-17T09:48:00.418469,normal,hi,voice,5.1 क्विंटल छोला जालंधर भेजना है,TF_QTY_CROP_MANDI,0.95,0.95,0.95,gram,jalandhar,5.1,quintal,False,,feasible,,Pathankot,PB,2026-03-16,True,v0.1,train,random_bucket
REQ_70179BB00997,farmer,FRM_0621651D9A4F,LOC_9C262D787DB3,MND_07DDCCA966AE,,CRP_E2253B73169D,guar,440.0,kg,440.0,,definitional,exact,2026-11-16T12:00:00,2026-11-16T18:33:18.075863,2026-11-17T21:40:08.746556,normal,hi,voice,440 किलो ग्वार फली jind mandi,TF_QTY_CROP_MANDI,0.95,0.95,0.95,guar,jind,440.0,kg,False,,feasible,,Jind,HR,2026-11-16,True,v0.1,train,random_bucket
REQ_EB87F2D74ED1,farmer,FRM_7E3DBB16760F,LOC_F93C1B8B022C,MND_2E59AF542C18,,CRP_352B5B6699D8,mustard,15.0,bori,,,no_bag_weight_available,unresolved,2026-03-27T12:00:00,2026-03-27T18:28:56.069111,2026-03-28T04:42:00.343667,normal,hi,text,15 बोरी राई bulandshehar भेजना है,TF_QTY_CROP_MANDI,0.95,0.95,0.95,mustard,bulandshahr,15.0,bori,False,,unresolved_quantity,no_bag_weight_available,Bulandshahr,UP,2026-03-27,True,v0.1,test,holdout_district
REQ_C1F436973B69,farmer,FRM_7BC132507E01,LOC_24FE0E7C1080,MND_C163C6E4A832,,CRP_4DDD4816119A,arhar,3.0,quintal,300.0,,definitional,exact,2026-10-21T09:00:00,2026-10-21T13:01:44.841055,2026-10-22T14:34:02.335836,normal,hi,voice,शामली अरहर 3 कुंतल,TF_MANDI_CROP_QTY,0.95,0.95,0.95,arhar,shamli,3.0,quintal,False,,feasible,,Shamli,UP,2026-10-21,True,v0.1,train,random_bucket
REQ_D7CF40306E75,farmer,FRM_2FDA7AD53781,LOC_30D26F203C3E,MND_D5BFCB18509B,,CRP_D7A9EAD0B15C,barley,21.3,quintal,2130.0,,definitional,exact,2026-05-15T07:00:00,2026-05-15T10:20:33.359601,2026-05-16T16:20:15.994742,high,hi,text,गाड़ी भेजो saharanpur mandi जौ 21.3 क्विंटल,TF_TRUCK_FIRST,0.95,0.95,0.95,barley,saharanpur,21.3,quintal,False,,feasible,,Saharanpur,UP,2026-05-15,True,v0.1,train,random_bucket
REQ_060BD7FAA3C8,farmer,FRM_F27101653059,LOC_91B299E041FA,MND_372DA5A01CDA,,CRP_5ED728C2FA5D,tomato,155.7,quintal,15569.999999999998,,definitional,exact,2026-07-19T12:00:00,2026-07-19T16:32:27.019023,2026-07-20T08:43:21.728465,low,en,text,tmatar 155.7qtl rohtak,TF_TERSE,0.95,0.95,0.95,tomato,rohtak,155.7,quintal,False,,feasible,,Rohtak,HR,2026-07-19,True,v0.1,test,holdout_template_family
REQ_3756806BC8EE,farmer,FRM_158294F6CDEE,LOC_D6F4489A1C80,MND_B8828956892C,,CRP_352B5B6699D8,mustard,9.7,quintal,969.9999999999999,,definitional,exact,2026-05-02T10:00:00,2026-05-02T19:31:23.858561,2026-05-03T06:20:55.510916,normal,hinglish,voice,raya 9.7qtl moradavad mandi,TF_TERSE,0.95,0.647,0.95,mustard,moradabad,9.7,quintal,False,,feasible,,Bijnor,UP,2026-05-02,True,v0.1,test,holdout_template_family
REQ_949FD295C726,farmer,FRM_34BD7E01F887,LOC_72D7B4523383,MND_4217655002FF,,CRP_7CC27C59C145,urad,7.0,bori,350.0,50.0,crop_default:urad,crop_default,2026-11-15T06:00:00,2026-11-15T12:42:00.818831,2026-11-15T18:15:22.281470,normal,en,text,need vehicle udad 7 bags,TF_TRUCK_FIRST,0.95,0.0,0.729,urad,,7.0,bori,True,mandi,ambiguous,missing_mandi,Bulandshahr,UP,2026-11-15,True,v0.1,test,holdout_district
REQ_92AC2CB57F93,farmer,FRM_434E5F910D69,LOC_60889CC51F28,MND_316B3A33D09D,,CRP_DE6C334339AC,wheat,28.0,quintal,2800.0,,definitional,exact,2026-04-08T08:00:00,2026-04-08T12:45:33.394300,2026-04-09T07:22:38.068847,high,en,text,"please arrange transport, 28 quintal genhu, agra mandi",TF_POLITE_REQUEST,0.703,0.95,0.95,wheat,agra,28.0,quintal,False,,feasible,,Etawah,UP,2026-04-08,True,v0.1,train,random_bucket
REQ_C946B3BD9465,farmer,FRM_4F2976648778,LOC_5C391DBE6F69,MND_9AC86A6D5AEC,,CRP_288971671685,onion,157.5,quintal,15750.0,,definitional,exact,2026-03-13T14:00:00,2026-03-13T19:39:38.301930,2026-03-14T09:04:22.998369,low,hi,voice,प्याज़ bareilly 157.5 कुंतल,TF_CROP_MANDI_QTY,0.95,0.95,0.95,onion,bareilly,157.5,quintal,False,,feasible,,Budaun,UP,2026-03-13,True,v0.1,train,random_bucket
REQ_C6164FC07983,farmer,FRM_104226A087EF,LOC_715C8352E2F5,MND_96D277426B8A,,CRP_288971671685,onion,10200.0,kg,10200.0,,definitional,exact,2026-05-21T05:00:00,2026-05-21T08:18:00.254255,2026-05-22T10:00:45.601866,normal,hi,voice,"ट्रक चाहिए, प्याज १०२०० किलो, hapur mandi",TF_TRUCK_FIRST,0.622,0.95,0.95,onion,hapur,10200.0,kg,False,,feasible,,Meerut,UP,2026-05-21,True,v0.1,train,random_bucket
REQ_D1A076006FB4,farmer,FRM_3EAAEB56E986,LOC_14F49FDEE8CE,MND_1BD2DF2540D5,,CRP_D7A9EAD0B15C,barley,39.1,quintal,3910.0,,definitional,exact,2026-05-24T09:00:00,2026-05-24T15:56:10.635153,2026-05-24T22:44:04.024946,normal,hinglish,text,truck chahiye 39.1 qtl aligarh,TF_TRUCK_FIRST,0.0,0.95,0.95,,aligarh,39.1,quintal,True,crop,ambiguous,missing_crop,Mainpuri,UP,2026-05-24,True,v0.1,validation,random_bucket
REQ_AE25D18FDEA4,farmer,FRM_B7A3BC3B6F84,LOC_1096F2BBC2F2,MND_F02880680127,,CRP_B2E55E456CF4,sugarcane,40.0,tonne,40000.0,,definitional,exact,2026-02-11T11:00:00,2026-02-11T15:50:06.763001,2026-02-12T15:48:35.540143,high,hi,voice,गन्ने bhiwani 40 टन,TF_CROP_MANDI_QTY,0.95,0.95,0.799,sugarcane,bhiwani,40.0,tonne,False,,infeasible,exceeds_max_fleet_capacity,Charkhi Dadri,HR,2026-02-11,True,v0.1,train,random_bucket
REQ_8691C039EAE8,farmer,FRM_5E07B6CC7C14,LOC_0DE408BCC749,MND_9AC86A6D5AEC,,CRP_D955CA97E44D,maize,220.0,bori,11000.0,50.0,crop_default:maize,crop_default,2026-10-03T07:00:00,2026-10-03T09:37:27.630403,2026-10-04T10:04:49.531691,high,hinglish,text,truck chahiye bhutta 220 bori bareilly mandi,TF_TRUCK_FIRST,0.95,0.95,0.95,maize,bareilly,220.0,bori,False,,feasible,,Pilibhit,UP,2026-10-03,True,v0.1,train,random_bucket
REQ_B9AA29F2C1E2,farmer,FRM_50B1832EED3F,LOC_861B7D6D9654,MND_4427C76F4F6F,,CRP_28F945D9AC9C,bajra,6.0,bori,300.0,50.0,crop_default:bajra,crop_default,2026-11-07T05:00:00,2026-11-07T13:09:40.645983,2026-11-07T20:36:49.998082,normal,hi,text,"ट्रक चाहिए, बाजरी छह बोरा, fatehabad mandi",TF_TRUCK_FIRST,0.95,0.95,0.95,bajra,fatehabad,6.0,bori,False,,feasible,,Fatehabad,HR,2026-11-07,True,v0.1,test,random_bucket
REQ_E333BDC39F2D,farmer,FRM_063F8D2B6307,LOC_8544EFAE4BB1,MND_20196CE23F9E,,CRP_2554D1918FBC,paddy,3.4,quintal,340.0,,definitional,exact,2026-09-13T07:00:00,2026-09-13T12:17:56.690833,2026-09-13T19:48:55.777621,normal,en,text,rice paddy 3.4qtl ghazipur mandi,TF_TERSE,0.95,0.95,0.95,paddy,ghazipur_dl,3.4,quintal,False,,feasible,,Ghaziabad,UP,2026-09-13,True,v0.1,test,holdout_template_family
REQ_8B877EF74AA3,farmer,FRM_A228DD5D65E1,LOC_80DBDB0B4F12,MND_3F6468C86419,,CRP_5ED728C2FA5D,tomato,28.8,quintal,2880.0,,definitional,exact,2026-07-20T07:00:00,2026-07-20T14:16:01.897309,2026-07-20T18:39:02.386565,high,hinglish,voice,mujhe amvala mandi ke liye 28.8 qtl tomatoe bhejna hai,TF_POLITE_REQUEST,0.95,0.647,0.95,tomato,ambala,28.8,quintal,False,,feasible,,Ambala,HR,2026-07-20,True,v0.1,train,random_bucket
REQ_9940825B1560,farmer,FRM_EA158DE86ED9,LOC_4C6786010384,MND_2E59AF542C18,,CRP_D7A9EAD0B15C,barley,162.0,bori,8100.0,50.0,crop_default:barley,crop_default,2026-05-27T13:00:00,2026-05-27T21:50:28.665807,2026-05-29T03:37:53.156321,normal,en,text,"truck chahiye, jav 162 bori, बुलंदशहर",TF_TRUCK_FIRST,0.95,0.95,0.95,barley,bulandshahr,162.0,bori,False,,feasible,,Sambhal,UP,2026-05-27,True,v0.1,train,random_bucket
REQ_CC43ADD71524,farmer,FRM_98076BB1E9EE,LOC_F54180BA8FE6,MND_362E0E09CB0D,,CRP_E91C254AD588,potato,291.5,quintal,29150.0,,definitional,exact,2026-04-04T10:00:00,2026-04-04T18:01:22.754509,2026-04-05T16:04:36.585599,low,hi,text,कृपया २९१.५ क्विंटल आलू गोरखपुर पहुंचाइए,TF_POLITE_REQUEST,0.95,0.95,0.95,potato,gorakhpur,291.5,quintal,False,,feasible,,Gorakhpur,UP,2026-04-04,True,v0.1,test,random_bucket
REQ_FC15A30D7C41,farmer,FRM_AA3C156EEB5D,LOC_5B535D3DF88E,MND_D5BFCB18509B,,CRP_4DDD4816119A,arhar,200.0,kg,200.0,,definitional,exact,2026-09-25T05:00:00,2026-09-25T11:53:03.508362,2026-09-26T02:59:19.464899,normal,en,text,"truck chahiye, tur 200 kgs, सहारनपुर",TF_TRUCK_FIRST,0.95,0.95,0.95,arhar,saharanpur,200.0,kg,False,,feasible,,Saharanpur,UP,2026-09-25,True,v0.1,train,random_bucket
REQ_B11EB5F3B4B8,farmer,FRM_24980EF0899B,LOC_55F9B34C658A,MND_B8828956892C,,CRP_D7A9EAD0B15C,barley,145.0,bori,7250.0,50.0,crop_default:barley,crop_default,2026-05-17T09:00:00,2026-05-17T14:13:30.584306,2026-05-18T01:47:07.151684,normal,hinglish,text,jau 145sacks,TF_TERSE,0.95,0.0,0.95,barley,,145.0,bori,True,mandi,ambiguous,missing_mandi,Sambhal,UP,2026-05-17,True,v0.1,test,holdout_template_family
REQ_ED5E9F5D5D93,farmer,FRM_CF3C2498E023,LOC_FB4DA877B4E7,MND_BBFD6D659730,,CRP_4DDD4816119A,arhar,9.0,bori,450.0,50.0,crop_default:arhar,crop_default,2026-11-06T06:00:00,2026-11-06T15:43:57.965733,2026-11-07T00:32:36.459851,normal,en,voice,I need a truck for 9 bags arhar to palwal mandi,TF_POLITE_REQUEST,0.95,0.652,0.95,arhar,palwal,9.0,bori,False,,feasible,,Mathura,UP,2026-11-06,True,v0.1,train,random_bucket
REQ_E3F32541CAB8,farmer,FRM_9E4D4FD1555E,LOC_EBD736E05322,MND_46CD786BC585,,CRP_CAA75103C53B,gram,5.8,quintal,580.0,,definitional,exact,2026-04-05T08:00:00,2026-04-05T15:48:25.475449,2026-04-06T01:28:57.468326,high,hi,voice,jalandhar mandi चना 5.8 कुंतल,TF_MANDI_CROP_QTY,0.95,0.95,0.95,gram,jalandhar,5.8,quintal,False,,feasible,,Amritsar,PB,2026-04-05,True,v0.1,test,random_bucket
REQ_9FD82701CB87,farmer,FRM_1253A37138E1,LOC_5C9B9F876CBA,MND_784599D2DCF5,,CRP_DE6C334339AC,wheat,1.58,tonne,1580.0,,definitional,exact,2026-03-26T12:00:00,2026-03-26T21:15:27.772090,2026-03-28T00:30:06.781254,normal,hinglish,text,जगरांव gehun 1.58 tonne,TF_MANDI_CROP_QTY,0.649,0.612,0.95,wheat,jagraon,1.58,tonne,False,,feasible,,Moga,PB,2026-03-26,True,v0.1,train,random_bucket
REQ_62FF3485CD75,farmer,FRM_F00CB3E9A600,LOC_3187FC77AE04,MND_301551655568,,CRP_BF35A2D3261F,cauliflower,1263.0,bori,25260.0,20.0,crop_default:cauliflower,crop_default,2026-03-11T08:00:00,2026-03-11T15:37:15.425294,2026-03-12T14:32:41.590158,high,hi,voice,फूलगोभी 1263बोरा कानपुर,TF_TERSE,0.95,0.95,0.95,cauliflower,kanpur,1263.0,bori,False,,feasible,,Unnao,UP,2026-03-11,True,v0.1,test,holdout_template_family
REQ_19069F2192A6,farmer,FRM_4843BF36A987,LOC_CA0B3749EC2E,MND_F02880680127,,CRP_D7A9EAD0B15C,barley,21.0,bori,1050.0,50.0,crop_default:barley,crop_default,2026-05-09T14:00:00,2026-05-09T22:59:30.843033,2026-05-10T12:48:54.327171,normal,hi,voice,मुझे भिवानी के लिए 21 बोरे जव भेजना है,TF_POLITE_REQUEST,0.95,0.95,0.95,barley,bhiwani,21.0,bori,False,,feasible,,Charkhi Dadri,HR,2026-05-09,True,v0.1,train,random_bucket
REQ_2740E562B34E,farmer,FRM_6110E449BAB6,LOC_785058AA1F1A,MND_4ADE384C6981,,CRP_8F398886C326,sunflower,1.0,quintal,100.0,,definitional,exact,2026-07-09T10:00:00,2026-07-09T12:05:11.187257,2026-07-10T16:16:42.233471,normal,en,voice,suraj mukhi 1quintal karnal mandi,TF_TERSE,0.95,0.95,0.95,sunflower,karnal,1.0,quintal,False,,feasible,,Karnal,HR,2026-07-09,True,v0.1,test,holdout_district
REQ_D472D3C6098F,farmer,FRM_182055E7E1AD,LOC_AF1413CAD74C,MND_301551655568,,CRP_DE6C334339AC,wheat,6.8,quintal,680.0,,definitional,exact,2026-04-18T08:00:00,2026-04-18T15:52:32.384366,2026-04-19T01:19:46.941263,low,hi,text,कृपया 6.8 कुंतल गेहूं kanpur पहुंचाइए,TF_POLITE_REQUEST,0.95,0.731,0.95,wheat,kanpur,6.8,quintal,False,,feasible,,Unnao,UP,2026-04-18,True,v0.1,validation,random_bucket
REQ_3C4AFEECCCB3,farmer,FRM_E278B04A2A09,LOC_40BEC5559047,MND_372DA5A01CDA,,CRP_E91C254AD588,potato,9020.0,kg,9020.0,,definitional,exact,2026-04-10T12:00:00,2026-04-10T17:42:19.793083,2026-04-11T16:32:04.077016,normal,hi,voice,rohtak mandi आलू ९०२० किलोग्राम,TF_MANDI_CROP_QTY,0.95,0.95,0.95,potato,rohtak,9020.0,kg,False,,feasible,,Jhajjar,HR,2026-04-10,True,v0.1,train,random_bucket
REQ_208A1B114090,farmer,FRM_C299999B9E09,LOC_E6A4B6E3AA34,MND_5C10FF171343,,CRP_E2253B73169D,guar,21.0,bori,1050.0,50.0,crop_default:guar,crop_default,2026-10-08T10:00:00,2026-10-08T14:49:38.814037,2026-10-08T21:50:57.101264,normal,hinglish,text,sirsa ke liye cluster bean 21 bora,TF_MANDI_CROP_QTY,0.95,0.95,0.95,guar,sirsa,21.0,bori,False,,feasible,,Sirsa,HR,2026-10-08,True,v0.1,train,random_bucket
REQ_E67C0942089D,farmer,FRM_FA75B8810A97,LOC_0D64E31BCFDF,MND_B8828956892C,,CRP_288971671685,onion,3170.0,kg,3170.0,,definitional,exact,2026-03-04T10:00:00,2026-03-04T13:14:50.411937,2026-03-04T23:29:16.316988,normal,hi,voice,3170 किलोग्राम प्याज moradabad mandi,TF_QTY_CROP_MANDI,0.95,0.95,0.95,onion,moradabad,3170.0,kg,False,,feasible,,Amroha,UP,2026-03-04,True,v0.1,test,random_bucket
REQ_2498D6825EBB,farmer,FRM_41AA590C816C,LOC_7097342BE77C,MND_B8828956892C,,CRP_352B5B6699D8,mustard,6.9,quintal,690.0,,definitional,exact,2026-03-01T07:00:00,2026-03-01T14:52:37.791496,2026-03-02T09:19:34.371442,normal,hi,text,कृपया 6.9 क्विंटल शरसों moradabad पहुंचाइए,TF_POLITE_REQUEST,0.547,0.95,0.539,mustard,moradabad,6.9,quintal,False,,feasible,,Amroha,UP,2026-03-01,True,v0.1,train,random_bucket
REQ_DE3A83F6C343,farmer,FRM_C5DD85AA2DE7,LOC_E3B488B91E72,MND_316B3A33D09D,,CRP_2554D1918FBC,paddy,25.0,bori,1000.0,40.0,crop_default:paddy,crop_default,2026-11-06T12:00:00,2026-11-06T16:47:46.825140,2026-11-07T12:40:25.742656,normal,hi,text,agra mandi के लिए 25 बोरे,TF_MANDI_CROP_QTY,0.0,0.95,0.95,,agra,25.0,bori,True,crop,ambiguous,missing_crop,Etawah,UP,2026-11-06,True,v0.1,train,random_bucket
REQ_73D2E5B43B6A,farmer,FRM_15064F0F92C0,LOC_8B5FE92E4137,MND_316B3A33D09D,,CRP_5ED728C2FA5D,tomato,19410.0,kg,19410.0,,definitional,exact,2026-06-19T06:00:00,2026-06-19T12:37:07.919974,2026-06-19T18:24:47.495026,high,en,text,"tmatar, agra mandi mandi, 19410 kg",TF_CROP_MANDI_QTY,0.95,0.95,0.95,tomato,agra,19410.0,kg,False,,feasible,,Etawah,UP,2026-06-19,True,v0.1,train,random_bucket
REQ_84300F1F6754,farmer,FRM_2970156D7FFF,LOC_7036847809B3,MND_BA2F125FAB06,,CRP_2554D1918FBC,paddy,1640.0,kg,1640.0,,definitional,exact,2026-09-01T10:00:00,2026-09-01T15:03:38.978701,2026-09-02T02:21:10.483886,normal,hi,text,"ट्रक चाहिए, धाण 1640 किलो, mansa mandi",TF_TRUCK_FIRST,0.95,0.95,0.95,paddy,mansa,1640.0,kg,False,,feasible,,Sangrur,PB,2026-09-01,True,v0.1,train,random_bucket
REQ_C82EA029DE3C,farmer,FRM_D1B61AD53787,LOC_D9CB3D8F8358,MND_784599D2DCF5,,CRP_E91C254AD588,potato,519.0,bori,25950.0,50.0,crop_default:potato,crop_default,2026-04-16T07:00:00,2026-04-16T12:27:29.856189,2026-04-16T20:09:32.494519,normal,en,text,potato jagraon mandi 519 bora,TF_CROP_MANDI_QTY,0.95,0.95,0.95,potato,jagraon,519.0,bori,False,,feasible,,Moga,PB,2026-04-16,True,v0.1,train,random_bucket
REQ_1DAEDBCD140C,farmer,FRM_B544E004927E,LOC_2CCC9838261F,MND_1BD2DF2540D5,,CRP_4DDD4816119A,arhar,3.4,quintal,340.0,,definitional,exact,2026-11-26T07:00:00,2026-11-26T13:30:01.092678,2026-11-27T14:02:16.103761,low,hi,voice,मुझे aligarh mandi के लिए ३.४ कुंतल तूर भेजना है,TF_POLITE_REQUEST,0.95,0.95,0.95,arhar,aligarh,3.4,quintal,False,,feasible,,Etah,UP,2026-11-26,True,v0.1,test,holdout_time
